id,registry,is_resolved,iv_version,identification_step,is_dupe,iv_completion,iv_status,iv_interventional,has_german_umc_lead,lead_cities,facility_cities,title,center_size,main_sponsor,study_type,intervention_type,phase,enrollment,recruitment_status,masking,allocation,is_randomized,is_multicentric,is_prospective,has_summary_results,registration_date,start_date,completion_date,completion_year,primary_completion_date,primary_completion_year,summary_results_date,days_cd_to_summary,days_pcd_to_summary,days_reg_to_start,days_reg_to_cd,days_reg_to_pcd,days_cd_to_publication,days_pcd_to_publication,days_reg_to_publication,results_search_start_date,results_search_end_date,registry_download_date,doi,pmid,url,publication_date,publication_type,has_pubmed,has_ft,ft_source,pub_title,journal_pubmed,ppub_date,epub_date,has_iv_trn_abstract,has_iv_trn_secondary_id,has_iv_trn_ft,has_reg_pub_link,pmid_link,doi_link,reference_derived,has_crossreg_clinicaltrials.gov,has_crossreg_isrctn,has_crossreg_eudract,has_crossreg_drks,has_crossreg_anzctr,has_crossreg_ntr,n_crossreg_secondary_id,n_crossreg_abstract,n_crossreg_ft,n_crossreg_reg,n_reg_pub_any,n_reg_pub_doi_or_pmid,results_followup_pub,results_followup_sumres,has_followup_2y_pub,has_followup_2y_sumres,has_followup_5y_pub,has_followup_5y_sumres,is_summary_results_1y,is_summary_results_2y,is_summary_results_5y,is_publication_2y,is_publication_5y,color_green_only,color,issn,journal_unpaywall,publisher,publication_date_unpaywall,syp_response,can_archive,archiving_locations,inst_repository,versions,submitted_version,accepted_version,published_version,licenses_required,permission_issuer,embargo,date_embargo_elapsed,is_embargo_elapsed,permission_accepted,permission_published,is_oa,is_archivable,is_closed_archivable,reg_after_cd,reg_after_pub,reg_1y_after_start
NCT00661986,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Leipzig,NA,Effect of Different Dosages of Dark Chocolate on Arterial Blood Pressure in Cardiovascular High-risk Patients,large,Other,Interventional,Dietary Supplement,Phase 4,102,Completed,Single,Randomized,TRUE,TRUE,FALSE,FALSE,2008-04-17,2008-02-01,2009-05-01,2009,2009-05-01,2009,NA,NA,NA,-76,379,379,307,307,686,2017-07-01,2017-12-01,2021-08-15,10.1038/ajh.2010.29,20203627,https://academic.oup.com/ajh/article/23/6/694/112955/Low-vs-Higher-Dose-Dark-Chocolate-and-Blood,2010-03-04,journal publication,TRUE,TRUE,doi,Low vs. higher-dose dark chocolate and blood pressure in cardiovascular high-risk patients,American journal of hypertension,2010-Jun,2010-03-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,3136,4489,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,bronze,bronze,"0895-7061,1941-7225",American Journal of Hypertension,Oxford University Press (OUP),2010-06-01,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,[],journal,12,2011-06-01,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00662428,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Freiburg,NA,Increasing Cost-effectiveness of Inpatient Treatment of Affective Disorders,large,Other,Interventional,Other,NA,202,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,FALSE,2008-04-15,2008-05-01,2011-08-01,2011,2010-09-01,2010,NA,NA,NA,16,1203,869,943,1277,2146,2017-07-01,2017-12-01,2021-08-15,10.1007/s00115-012-3723-2,23392267,NA,2014-03-01,journal publication,TRUE,TRUE,doi,[Length of hospitalization for inpatient treatment of depression. Results of a multicentre study on the effects of a new treatment model],Der Nervenarzt,2014-Mar,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,2,0,2314,3667,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0028-2804,1433-0407",Der Nervenarzt,Springer Science and Business Media LLC,2013-02-09,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2015-03-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00663104,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Erlangen,NA,"Effect of Exercise and Phytoestrogen on Bone, Metabolic Syndrome Criteria and Complaints of the Early Menopause",large,Other,Interventional,Behavioral,Phase 3,126,Terminated,Triple,Randomized,TRUE,FALSE,TRUE,FALSE,2008-04-21,2008-04-01,2009-11-01,2009,2009-06-01,2009,NA,NA,NA,-20,559,406,1210,1363,1769,2017-07-01,2017-12-01,2021-08-15,10.1111/j.1600-0838.2011.01335.x,21631599,http://onlinelibrary.wiley.com/doi/10.1111/j.1600-0838.2011.01335.x/abstract,2013-02-23,journal publication,TRUE,TRUE,doi,Effect of block-periodized exercise training on bone and coronary heart disease risk factors in early post-menopausal women: a randomized controlled study,Scandinavian journal of medicine & science in sports,2013-Feb,2011-06-02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,6,2952,4305,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,0905-7188,Scandinavian Journal of Medicine & Science in Sports,Wiley,2011-06-02,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12,2014-02-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00663364,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Münster,NA,Care of the Dry Skin With Physiogel AI Lotion® (W0156),large,Other,Interventional,Drug,NA,100,Completed,None (Open Label),Randomized,TRUE,FALSE,TRUE,FALSE,2008-04-14,2008-04-01,2009-11-01,2009,2009-07-01,2009,NA,NA,NA,-13,566,443,2745,2868,3311,2017-07-01,2017-12-01,2021-08-15,10.2340/00015555-2593,27983740,https://www.ncbi.nlm.nih.gov/pubmed/27983740,2017-05-08,journal publication,TRUE,TRUE,doi,Efficacy of Body Lotion Containing N-palmitoylethanolamine in Subjects with Chronic Pruritus due to Dry Skin: A Dermatocosmetic Study,Acta dermato-venereologica,2017-05-08,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2952,4305,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,gold,gold,0001-5555,Acta Dermato Venereologica,Medical Journals Sweden AB,2017-01-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by-nc', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00666341,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Mannheim,NA,Dose-Response-Study With a Recombinant Cocktail of Phleum (rPhleum) Allergens,small,Industry,Interventional,Drug,Phase 2,50,Completed,Triple,Randomized,TRUE,FALSE,FALSE,FALSE,2008-04-21,2007-09-01,2010-05-01,2010,2009-01-01,2009,NA,NA,NA,-233,740,255,762,1247,1502,2017-07-01,2017-12-01,2021-08-15,10.1111/j.1365-2222.2012.03971.x,22909165,https://www.ncbi.nlm.nih.gov/pubmed/22909165,2012-06-01,journal publication,TRUE,TRUE,doi,Specific subcutaneous immunotherapy with recombinant grass pollen allergens: first randomized dose-ranging safety study,Clinical and experimental allergy : journal of the British Society for Allergy and Clinical Immunology,2012-Jun,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,2771,4124,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,0954-7894,Clinical & Experimental Allergy,Wiley,2012-01-31,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12,2013-06-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00667667,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Erlangen,NA,Effects of Whole Body Vibration on Postmenopausal Risk-factors in Elderly Women,large,Other,Interventional,Device,Phase 3,108,Terminated,None (Open Label),Randomized,TRUE,FALSE,TRUE,FALSE,2008-04-24,2008-04-01,2009-11-01,2009,2009-06-01,2009,NA,NA,NA,-23,556,403,709,862,1265,2017-07-01,2017-12-01,2021-08-15,10.1055/s-0031-1292023,21990056,NA,2011-10-11,journal publication,TRUE,TRUE,doi,[Effects of two different types of whole body vibration on neuromuscular performance and body composition in postmenopausal women],Deutsche medizinische Wochenschrift (1946),2011-Oct,2011-10-11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6,6,2952,4305,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,"0012-0472,1439-4413",DMW - Deutsche Medizinische Wochenschrift,Georg Thieme Verlag KG,2011-10-01,no_best_permission,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
NCT00670878,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,FALSE,TRUE,TRUE,TRUE,LMU-München,NA,"Studying the Benefits of Adjuvant Sequential vs. Combined Taxane Based Chemotherapy, Followed by Different Biological Treatment Strategies in Early, HER2-positive Breast Cancer",large,Other,Interventional,Drug,Phase 3,799,Completed,None (Open Label),Randomized,TRUE,FALSE,TRUE,FALSE,2008-04-30,2008-06-01,NA,NA,2011-10-01,2011,NA,NA,NA,32,NA,1249,NA,2075,3324,2017-07-01,2017-12-01,2021-08-15,10.1371/journal.pone.0173593,28586395,https://www.ncbi.nlm.nih.gov/pubmed/?term=The+HER2+phenotype+of+circulating+tumor+cells+in+HER2-positive+early+breast+cancer%3A+A+translational+research+project+of+a+prospective+randomized+phase+III+trial,2017-06-06,journal publication,TRUE,TRUE,doi,The HER2 phenotype of circulating tumor cells in HER2-positive early breast cancer: A translational research project of a prospective randomized phase III trial,PloS one,2017,2017-06-06,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gold,gold,1932-6203,PLOS ONE,Public Library of Science (PLoS),2017-06-06,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,"[{'type': 'cc-by', 'terms': ''}]",journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,NA,FALSE,FALSE
NCT00678535,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Leipzig,NA,Erbitux in Combination With Xeloda and Cisplatin in Advanced Esophago-gastric Cancer,large,Industry,Interventional,Drug,Phase 3,904,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,TRUE,2008-05-13,2008-06-01,2013-02-01,2013,2012-03-01,2012,2013-03-30,57,394,19,1725,1388,73,410,1798,2017-07-01,2017-12-01,2021-08-15,10.1016/s1470-2045(13)70102-5,23594786,https://www.ncbi.nlm.nih.gov/pubmed/23594786,2013-04-15,journal publication,TRUE,TRUE,doi,"Capecitabine and cisplatin with or without cetuximab for patients with previously untreated advanced gastric cancer (EXPAND): a randomised, open-label phase 3 trial",The Lancet. Oncology,2013-May,2013-04-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1764,3117,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,closed,closed,1470-2045,The Lancet Oncology,Elsevier BV,2013-05-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,6,2013-11-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00681135,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Heidelberg Jena,NA,Mechanical Plaque Control and Gingivitis Reduction in Fixed Appliance Patients,large,Other,Interventional,Device,NA,118,Completed,Single,Randomized,TRUE,FALSE,FALSE,FALSE,2008-05-16,2008-04-01,2011-04-01,2011,2010-12-01,2010,NA,NA,NA,-45,1050,929,824,945,1874,2017-07-01,2017-12-01,2021-08-15,10.1093/ejo/cjt043,23825160,https://www.ncbi.nlm.nih.gov/pubmed/23825160,2013-07-03,journal publication,TRUE,TRUE,doi,"A randomized clinical trial comparing the impact of different oral hygiene protocols and sealant applications on plaque, gingival, and caries index scores",European journal of orthodontics,2014-Apr,2013-07-03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2436,3789,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,bronze,bronze,"0141-5387,1460-2210",The European Journal of Orthodontics,Oxford University Press (OUP),2013-07-03,no_embargo_info,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,[],publisher,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE
NCT00686244,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,TU-München,NA,IT-Based Training in Metabolic Syndrome,large,Other,Interventional,Other,NA,125,Completed,None (Open Label),Randomized,TRUE,FALSE,FALSE,FALSE,2008-05-21,2008-04-01,2009-03-01,2009,2009-03-01,2009,NA,NA,NA,-50,284,284,502,502,786,2017-07-01,2017-12-01,2021-08-15,10.1016/j.ypmed.2010.07.008,20638409,https://www.ncbi.nlm.nih.gov/pubmed/20638409,2010-07-16,journal publication,TRUE,TRUE,doi,An internet-delivered exercise intervention for workplace health promotion in overweight sedentary employees: a randomized trial,Preventive medicine,2010 Sep-Oct,2010-07-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,28,16,3197,4550,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,green,green,0091-7435,Preventive Medicine,Elsevier BV,2010-09-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2011-09-01,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00693888,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Ulm,NA,"Lighthouse Project on Dementia, Ulm, Germany",large,Other,Interventional,Behavioral,NA,200,Unknown status,None (Open Label),Randomized,TRUE,FALSE,TRUE,FALSE,2008-06-05,2008-06-01,2010-09-01,2010,2010-02-01,2010,NA,NA,NA,-4,818,606,605,817,1423,2017-07-01,2017-12-01,2021-08-15,10.1007/s00391-012-0337-z,22538793,https://link.springer.com/article/10.1007/s00391-012-0337-z,2012-04-28,journal publication,TRUE,TRUE,doi,"[Maintenance of health and relief for caregivers of elderly with dementia by using ""initial case management"": experiences from the Lighthouse Project on Dementia, Ulm, ULTDEM-study]",Zeitschrift fur Gerontologie und Geriatrie,2012-Jun,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2648,4001,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,"0948-6704,1435-1269",Zeitschrift für Gerontologie und Geriatrie,Springer Science and Business Media LLC,2012-04-28,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2013-06-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00708253,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Münster,NA,Single- Versus Double-balloon Enteroscopy in Small Bowel Diagnostics,large,Other,Interventional,Device,NA,150,Completed,Single,Randomized,TRUE,TRUE,TRUE,FALSE,2008-06-30,2008-06-01,2010-04-01,2010,2010-04-01,2010,NA,NA,NA,-29,640,640,340,340,980,2017-07-01,2017-12-01,2021-08-15,10.1055/s-0030-1256247,21384320,https://www.ncbi.nlm.nih.gov/pubmed/?term=Single-+vs.+double-balloon+enteroscopy+in+small-bowel+diagnostics%3A+a+randomized+multicenter+trial,2011-03-07,journal publication,TRUE,TRUE,doi,Single- vs. double-balloon enteroscopy in small-bowel diagnostics: a randomized multicenter trial,Endoscopy,2011-Jun,2011-03-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,14,12,2801,4154,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,closed,closed,"0013-726X,1438-8812",Endoscopy,Georg Thieme Verlag KG,2011-03-07,no_best_permission,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE
NCT00708942,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Hannover,NA,Hexaminolevulinate (HAL) Photodynamic Therapy (PDT) of Cervical Intraepithelial Neoplasia (CIN) Grade 1,large,Industry,Interventional,Drug,Phase 2,83,Terminated,Quadruple,Randomized,TRUE,TRUE,TRUE,TRUE,2008-07-01,2009-01-01,2012-01-01,2012,2012-01-01,2012,2013-03-04,428,428,184,1279,1279,856,856,2135,2017-07-01,2017-12-01,2021-08-15,10.1002/lsm.22255,24799181,https://www.ncbi.nlm.nih.gov/pubmed/24799181,2014-05-06,journal publication,TRUE,TRUE,doi,Efficacy and safety of hexaminolevulinate photodynamic therapy in patients with low-grade cervical intraepithelial neoplasia,Lasers in surgery and medicine,2014-Aug,2014-05-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2161,3514,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,closed,closed,0196-8092,Lasers in Surgery and Medicine,Wiley,2014-05-06,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/6S5D-XMF4'}]",journal,12,2015-05-06,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00717340,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Duisburg-Essen,NA,"A Phase 1b/2a, Open-Label, Multi-Center Study of Tivozanib (AV-951) in Combination With Paclitaxel in Subjects With Advanced or Metastatic Breast Cancer",large,Industry,Interventional,Drug,Phase 1,18,Completed,None (Open Label),Non-Randomized,FALSE,TRUE,TRUE,FALSE,2008-07-16,2009-02-01,2011-02-01,2011,2011-01-01,2011,NA,NA,NA,200,930,899,899,930,1829,2017-07-01,2017-12-01,2021-08-15,10.1007/s10549-013-2632-9,23868188,https://www.ncbi.nlm.nih.gov/pubmed/23868188,2013-07-19,journal publication,TRUE,TRUE,doi,A Phase I dose-escalation study of the VEGFR inhibitor tivozanib hydrochloride with weekly paclitaxel in metastatic breast cancer,Breast cancer research and treatment,2013-Jul,2013-07-19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2495,3848,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,closed,closed,"0167-6806,1573-7217",Breast Cancer Research and Treatment,Springer Science and Business Media LLC,2013-07-01,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,"[{'type': 'other (non-commercial)', 'terms': 'https://perma.cc/52DS-NZFF'}]",publisher,12,2014-07-01,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
NCT00718939,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Hannover Köln,NA,Rheos® Diastolic Heart Failure Trial,large,Industry,Interventional,Device,NA,6,Completed,Double,Randomized,TRUE,TRUE,TRUE,FALSE,2008-07-17,2008-07-01,2012-07-01,2012,2012-07-01,2012,NA,NA,NA,-16,1445,1445,-635,-635,810,2017-07-01,2017-12-01,2021-08-15,10.1016/j.jacc.2010.03.089,20883933,http://www.sciencedirect.com/science/article/pii/S0735109710027221,2010-10-05,journal publication,TRUE,TRUE,doi,Novel baroreflex activation therapy in resistant hypertension: results of a European multi-center feasibility study,Journal of the American College of Cardiology,2010-Oct-05,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1979,3332,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,bronze,bronze,0735-1097,Journal of the American College of Cardiology,Elsevier BV,2010-10-01,response,TRUE,['institutional repository'],TRUE,"['acceptedVersion', 'submittedVersion']",TRUE,TRUE,FALSE,"[{'type': 'cc-by-nc-nd', 'terms': ''}]",journal,12,2011-10-01,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00720850,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Dresden,Düsseldorf Duisburg-Essen Hamburg Hannover Ulm Würzburg,Lenalidomide Maintenance Therapy in Patients With Myelodysplastic Syndromes (MDS) or Acute Myelogenous Leukemia (AML),large,Other,Interventional,Drug,Phase 2,10,Terminated,None (Open Label),NA,NA,TRUE,FALSE,FALSE,2008-07-17,2008-04-01,2011-01-01,2011,2011-01-01,2011,NA,NA,NA,-107,898,898,609,609,1507,2017-07-01,2017-12-01,2021-08-15,10.3324/haematol.2012.067629,22952334,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3436225/,2012-09-01,journal publication,TRUE,TRUE,doi,Lenalidomide maintenance after allogeneic HSCT seems to trigger acute graft-versus-host disease in patients with high-risk myelodysplastic syndromes or acute myeloid leukemia and del(5q): results of the LENAMAINT trial,Haematologica,2012-Sep,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2526,3879,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,gold,gold,"0390-6078,1592-8721",Haematologica,Ferrata Storti Foundation (Haematologica),2012-09-01,response,TRUE,['institutional repository'],TRUE,['publishedVersion'],FALSE,FALSE,TRUE,[],journal,0,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00742859,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Frankfurt,NA,"Phase 2 Study of the Safety, Tolerability and Pilot Efficacy of Oral Factor Xa Inhibitor Betrixaban Compared to Warfarin",large,Industry,Interventional,Drug,Phase 2,508,Completed,Quadruple,Randomized,TRUE,TRUE,TRUE,TRUE,2008-08-26,2008-10-01,2009-11-01,2009,2009-08-01,2009,2017-07-20,2818,2910,36,432,340,1228,1320,1660,2017-07-01,2017-12-01,2021-08-15,10.1093/eurheartj/eht039,23487517,https://academic.oup.com/eurheartj/article/34/20/1498/489785/Betrixaban-compared-with-warfarin-in-patients-with,2013-03-13,journal publication,TRUE,TRUE,doi,"Betrixaban compared with warfarin in patients with atrial fibrillation: results of a phase 2, randomized, dose-ranging study (Explore-Xa)",European heart journal,2013-May,2013-03-13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,2952,4305,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,bronze,green,"0195-668X,1522-9645",European Heart Journal,Oxford University Press (OUP),2013-03-13,response,TRUE,['institutional repository'],TRUE,['acceptedVersion'],FALSE,TRUE,FALSE,[],journal,12,2014-03-13,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE
NCT00751959,ClinicalTrials.gov,TRUE,1,Hand search,FALSE,TRUE,TRUE,TRUE,TRUE,Köln,Berlin Bochum Bonn Düsseldorf Schleswig-Holstein,Surfactant Application During Spontaneous Breathing With Continuous Positive Airway Pressure (CPAP) in Premature Infants < 27 Weeks,large,Other,Interventional,Drug,NA,213,Completed,None (Open Label),Randomized,TRUE,TRUE,TRUE,FALSE,2008-09-11,2009-04-01,2012-06-01,2012,2012-06-01,2012,NA,NA,NA,202,1359,1359,1156,1156,2515,2017-07-01,2017-12-01,2021-08-15,10.1001/jamapediatrics.2015.0504,26053341,NA,2015-08-01,journal publication,TRUE,TRUE,doi,Nonintubated Surfactant Application vs Conventional Therapy in Extremely Preterm Infants: A Randomized Clinical Trial,JAMA pediatrics,2015-Aug,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,0,0,2009,3362,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,bronze,bronze,2168-6203,JAMA Pediatrics,American Medical Association (AMA),2015-08-01,response,TRUE,['pmc'],FALSE,['publishedVersion'],FALSE,FALSE,TRUE,[],publisher,6,2016-02-01,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE
