id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	ab_addressed	ab_justified	ab_wording	ft_addressed	ft_justified	ft_wording	trn_reported	trn_location	reg_reported	reg_location	reg_wording	comment
NCT02220764	Prospective evaluation of zirconia based tooth- and implant-supported fixed dental prostheses: 3-year results	10.1016/j.jdent.2014.10.011	25446240	2014-07-16	2008-05-01	2013-12-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	The study was registered in ClinicalTrials.gov with the ID Number NCT02220764.	NA
NCT02349490	Efficacy and safety of bovine activated factors IIa/VIIa/IXa/Xa in patients with active gastrointestinal bleeding: a proof of concept study	10.1055/s-0034-1393312	26561916	2015-01-18	2011-11-01	2015-01-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	ClinicalTrials.gov identifier: NCT02349490.	NA
NCT02586181	One year B and D vitamins supplementation improves metabolic bone markers	10.1515/cclm-2012-0599	23183751	2015-10-21	2009-08-01	2011-07-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02595229	Pronator quadratus repair after volar plating of distal radius fractures or not? Results of a prospective randomized trial	10.1186/s40001-015-0187-4	26607745	2015-10-25	2010-05-01	2013-03-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration number: NCT02595229 (ClinicalTrials.gov, registered 02 November 2015).	0	0	NA	1	abstract	1	abstract	Trial registration number: NCT02595229 (ClinicalTrials.gov, registered 02 November 2015).	NA
NCT02697539	Impact of the Daily Use of a Microcrystal Hydroxyapatite Dentifrice on De Novo Plaque Formation and Clinical/Microbiological Parameters of Periodontal Health. A Randomized Trial	10.1371/journal.pone.0160142	27467683	2016-02-23	2011-03-01	2011-12-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	1	1	Initially the authors did not register the trial because the used toothpastes were cosmetics and no drugs; however, the trial was registered subsequently at www.clinicaltrials.gov(ClinicalTrials.gov NCT 02697539).	1	abstract	1	abstract	Trial registration: ClincalTrials.gov NCT02697539.	NA
NCT02799069	Photodynamic therapy with BF-200 ALA for the treatment of actinic keratosis: results of a multicentre, randomized, observer-blind phase III study in comparison with a registered methyl-5-aminolaevulinate cream and placebo	10.1111/j.1365-2133.2011.10613.x	21910711	2016-05-26	2008-04-01	2009-08-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02925377	Time-dependent postural control adaptations following a neuromuscular warm-up in female handball players: a randomized controlled trial	10.1186/s13102-016-0058-5	27757240	2016-10-04	2010-09-01	2011-05-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	0	Trial registration: Retrospectively registered on 4th October 2016. Registry: clinicaltrials.gov. Trial number: NCT02925377.	1	0	The trial was retrospectively registered (trial registration number NCT02925377).	1	abstract	1	abstract	Trial registration: Retrospectively registered on 4th October 2016. Registry: clinicaltrials.gov. Trial number: NCT02925377.	NA
NCT02935413	Combined Transcranial Direct Current Stimulation and Vision¬†Restoration Training in Subacute Stroke Rehabilitation: A¬†Pilot Study	10.1016/j.pmrj.2016.12.003	28082176	2016-10-13	2013-01-01	2013-12-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	(ClinicalTrials.gov ID: NCT02935413).	NA
NCT00170287	Impact of Substrate Modification by Catheter Ablation on Implantable Cardioverter-Defibrillator Interventions in Patients With Unstable Ventricular Arrhythmias and Coronary Artery Disease: Results From the Multicenter Randomized Controlled SMS (Substrate Modification Study)	10.1161/circep.116.004422	28292751	2005-09-09	2002-05-01	2011-08-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Clinical trial registration: https://clinicaltrials.gov. Unique identifier: NCT00170287.	NA
NCT00623402	Cutaneous side effects of combined therapy with sorafenib and pegylated interferon alpha-2b in metastatic melanoma (phase II DeCOG trial)	10.1111/ddg.12100	23879405	2008-02-01	2008-01-01	NA	TRUE	FALSE	FALSE	FALSE	NA	FALSE	TRUE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	In a multicenter phase-II-DeCOG study (NCT00623402) 	NA
NCT00746720	Preoperative administration of etoricoxib in patients undergoing hip replacement causes inhibition of inflammatory mediators and pain relief	10.1002/j.1532-2149.2011.00062.x	22337568	2008-09-03	2006-05-01	2010-12-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	NA	0	1	The clinical trial is registered at EudraCT (#2005-003854-80) and at ClinicalTrails.gov (#NCT00746720).	1	abstract	1	abstract	Trial registration: ClinicalTrials.gov NCT00746720.	NA
NCT00947414	Cellulite and focused extracorporeal shockwave therapy for non-invasive body contouring: a randomized trial	10.1007/s13555-013-0039-5	24297647	2009-07-27	2009-06-01	2011-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01016002	Photodynamic therapy for hilar bile duct cancer: clinical evidence for improved tumoricidal tissue penetration by temoporfin	10.1039/c3pp25425a	23558738	2009-11-16	2006-01-01	NA	TRUE	TRUE	FALSE	TRUE	NA	FALSE	TRUE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	(NCT01016002)	NA
NCT01029067	Antipsychotic treatment beyond antipsychotics: metacognitive intervention for schizophrenia patients improves delusional symptoms	10.1017/s0033291710002618	21275083	2009-12-05	2009-09-01	2013-12-01	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01061931	Mesh ablator vs. cryoballoon pulmonary vein ablation of symptomatic paroxysmal atrial fibrillation: results of the MACPAF study	10.1093/europace/eus084	22523379	2010-02-02	2009-03-01	2011-11-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01106365	Effects of deep repetitive transcranial magnetic stimulation on brain-derived neurotrophic factor serum concentration in healthy volunteers	10.1159/000358088	24643119	2010-04-16	2010-02-01	2012-12-01	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01182428	A randomized multicenter trial comparing the XIENCE everolimus eluting stent with the CYPHER sirolimus eluting stent in the treatment of female patients with de novo coronary artery lesions: The SPIRIT WOMEN study	10.1371/journal.pone.0182632	28796809	2010-07-13	2008-09-01	2011-07-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	1	The trial was conceived as a substudy of the main SPIRIT Women study that was registered in 2007 (NCT00496938). Subsequent changes in the original protocol were made and the randomized study was registered a separate one in 2010 (NCT01182428).	1	abstract	1	abstract	Trial registration: ClinicalTrials.gov NCT01182428. https://clinicaltrials.gov/.	NA
NCT01302600	Safety and efficacy of olesoxime in patients with type 2 or non-ambulatory type 3 spinal muscular atrophy: a randomised, double-blind, placebo-controlled phase 2 trial	10.1016/s1474-4422(17)30085-6	28460889	2011-02-18	2010-11-01	2013-10-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01319344	Improvement in Retinal Capillary Rarefaction After Valsartan Treatment in Hypertensive Patients	10.1111/jch.12851	27306560	2011-03-17	2010-09-01	2013-04-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01329731	Changes in white spot lesions following post-orthodontic weekly application of 1.25 per cent fluoride gel over 6 months-a randomized placebo-controlled clinical trial. Part I: photographic data evaluation	10.1093/ejo/cjw060	27702806	2011-04-01	2011-03-01	2013-10-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01401296	A randomized controlled trial of internet-based therapy in depression	10.1016/j.brat.2012.04.006	22677231	2011-07-20	2011-05-01	2012-09-01	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01540877	Ipsilateral and contralateral sensory changes in healthy subjects after experimentally induced concomitant sensitization and hypoesthesia	10.1186/s12883-017-0839-9	28335745	2012-02-23	2011-04-01	NA	TRUE	TRUE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	1	0	Trial registration: ClinicalTrials.gov Identifier NCT01540877 , registered on 23 February 2012.	1	0	trial registration number: ClinicalTrials.gov Identifier NCT01540877, registered on 23 February 2012)	1	abstract	1	abstract	Trial registration: ClinicalTrials.gov Identifier NCT01540877 , registered on 23 February 2012.	NA
NCT01593540	Clinical efficacy and patients' acceptance of a rubber interdental bristle. A randomized controlled trial	10.1007/s00784-013-1164-3	24407549	2012-04-28	2010-09-01	2011-09-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was approved by the local Research Ethics Committee of the University of Freiburg i.B., Baden-Württemberg, Germany (ref no. 365/09) prior assessment and registered (www.clinicaltrials.gov, ref no. NCT01593540).	NA
NCT01686893	Efficacy and safety of nasal high-flow oxygen in COPD patients	10.1186/s12890-017-0486-3	29149867	2012-09-13	2009-02-01	2013-03-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	0	ClinicalTrials.gov NCT01686893 13.09.2012 retrospectively registered (STIT-1) and NCT01693146 14.09.2012 retrospectively registered (STIT-2).	0	0	NA	1	abstract	1	abstract	ClinicalTrials.gov NCT01686893 13.09.2012 retrospectively registered (STIT-1) and NCT01693146 14.09.2012 retrospectively registered (STIT-2).	NA
NCT02435056	The added value of an electronic monitoring and alerting system in the management of medication-overuse headache: A controlled multicentre study	10.1177/0333102416660549	27440251	2015-04-30	2008-07-01	2010-06-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	The trial was registered at ClinicalTrials.gov (no. NCT02435056).	NA
NCT00030680	Results of a phase II pilot study of moderate dose radiotherapy for inoperable desmoid-type fibromatosis--an EORTC STBSG and ROG study (EORTC 62991-22998)	10.1093/annonc/mdt254	23868907	2002-02-14	2001-11-01	2012-03-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered with ClinicalTrials.gov, number NCT00030680.	NA
NCT00047099	Randomised phase III trial of FEC120 vs EC-docetaxel in patients with high-risk node-positive primary breast cancer: final survival analysis of the ADEBAR study	10.1038/bjc.2016.82	27031854	2002-10-03	2001-08-01	2012-03-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT00079105	Evaluation of treatment outcome in 175 patients with Hodgkin lymphoma aged 60 years or over: the SHIELD study	10.1182/blood-2011-12-396556	22577177	2004-03-08	2004-01-01	2010-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00124813	Treatment with Thalidomide and Cyclophosphamide (TCID) is Superior to Vincristine (VID) and to Vinorelbine (VRID) Regimens in Patients with Refractory or Recurrent Multiple Myeloma	10.1007/s12288-011-0103-1	23730012	2005-07-27	2002-08-01	2010-11-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT00145132	Altered serotonin and dopamine transporter availabilities in brain of depressed patients upon treatment with escitalopram: A [123 I]Œ≤-CIT SPECT study	10.1016/j.euroneuro.2014.12.010	25819144	2005-09-01	2005-06-01	2009-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00170573	Biweekly pegylated liposomal doxorubicin in patients with relapsed ovarian cancer: results of a multicenter phase-II trial	10.1093/annonc/mdl079	16600975	2005-09-09	2001-10-01	2010-08-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT00170690	Preference of elderly patients' to oral or intravenous chemotherapy in heavily pre-treated recurrent ovarian cancer: final results of a prospective multicenter trial	10.1186/s40661-017-0040-2	28286660	2005-09-12	2004-08-01	2012-04-01	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Eudract nr: 2004-000719-25; NCT 00170690.	EUDRA FIRST? CHECK THOSE STUDIES REPORTING EUDRA IF THEY DID NCT AFTERWARDS!
NCT00180128	Two cycles of risk-adapted consolidation therapy in patients with acute promyelocytic leukemia. Results from the SAL-AIDA2000 trial	10.1007/s00277-014-2242-6	25366167	2005-09-12	2000-01-01	2012-11-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The AIDA2000 trial was registered at the NCI website www.clinicaltrials.gov and received the NCT number NCT00180128.	NA
NCT00180167	A high BMI is a risk factor in younger patients with de novo acute myelogenous leukemia	10.1111/ejh.12675	26277604	2005-09-13	2005-01-01	2010-07-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00204334	Influence of erythropoietin on arterial stiffness and endothelial function in renal transplant recipients	10.1159/000343140	23038220	2005-09-12	2005-06-01	2010-01-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00204542	Open label randomized study comparing 3 months vs. 6 months treatment of actinic keratoses with 3% diclofenac in 2.5% hyaluronic acid gel: a trial of the German Dermatologic Cooperative Oncology Group	10.1111/j.1468-3083.2011.04005.x	21414035	2005-09-13	2005-06-01	2010-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00204581	High response rate after intratumoral treatment with interleukin-2: results from a phase 2 study in 51 patients with metastasized melanoma	10.1002/cncr.25156	20564107	2005-09-13	2003-08-01	2009-12-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study protocol (National Clinical Trials [NCT] clinicaltrials.gov identifier NCT00204581) was approved by the local ethics committees	NA
NCT00268853	Comparison of pixantrone-based regimen (CPOP-R) with doxorubicin-based therapy (CHOP-R) for treatment of diffuse large B-cell lymphoma	10.1093/annonc/mdt289	23946328	2005-12-21	2005-11-01	2012-05-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00322101	Multi-centre validation of the prognostic value of the haematopoietic cell transplantation- specific comorbidity index among recipient of allogeneic haematopoietic cell transplantation	10.1111/bjh.13476	25945807	2006-05-02	2006-01-01	2014-10-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00324779	Translocations activating IRF4 identify a subtype of germinal center-derived B-cell lymphoma affecting predominantly children and young adults	10.1182/blood-2011-01-330795	21487109	2006-05-10	2004-03-01	NA	FALSE	TRUE	FALSE	TRUE	NA	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	Part of the study has been registered at www.Clinicaltrials.gov as NCT00324779.	NA
NCT00326079	Combined iStent trabecular micro-bypass stent implantation and phacoemulsification for coexistent open-angle glaucoma and cataract: a long-term study	10.1136/bjophthalmol-2011-300218	22275344	2006-05-12	2004-08-01	2013-05-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT00344253	Interferon versus methotrexate in intermediate uveitis with macular edema: results of a randomized controlled clinical trial	10.1016/j.ajo.2013.05.002	23786783	2006-06-22	2006-03-01	2012-01-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00388505	Safety, efficacy and convenience of tobramycin inhalation powder in cystic fibrosis patients: The EAGER trial	10.1016/j.jcf.2010.10.003	21075062	2006-10-16	2006-02-01	2009-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00397345	Vaccination of metastatic renal cancer patients with MVA-5T4: a randomized, double-blind, placebo-controlled phase III study	10.1158/1078-0432.ccr-10-2082	20881001	2006-11-08	2006-09-01	2009-12-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00398554	Feasibility of VECOPA, a dose-intensive chemotherapy regimen for children and adolescents with intermediate and advanced stage Hodgkin lymphoma: results of the GPOH-HD-2002/VECOPA pilot trial	10.3109/10428194.2014.961011	25204374	2006-11-09	2005-06-01	2013-03-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	This trial (EudraCT Number 2004-005244-28; NCT00398554) was opened	NA
NCT00402532	Everolimus Versus Mycophenolate Mofetil De Novo After Lung Transplantation: A Prospective, Randomized, Open-Label Trial	10.1111/ajt.13835	27104933	2006-11-20	2005-03-01	2011-12-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The full trial protocol can be accessed from www.clinicaltrials.gov, NCT00402532	NA
NCT00403884	Selective Retina Therapy in Acute and Chronic-Recurrent Central Serous Chorioretinopathy	10.1159/000439188	26368551	2006-11-24	2004-10-01	2010-08-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was approved by the local ethics committees and registered at www.clinicaltrials.gov as NCT00403884 (Regensburg site) and as NCT02088151 (Bern site).	NA
NCT00405743	Elacytarabine, a novel 5'-elaidic acid derivative of cytarabine, and idarubicin combination is active in refractory acute myeloid leukemia	10.1016/j.leukres.2011.12.010	22226018	2006-11-29	2006-05-01	2010-05-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00427180	A test method for quantification of stimulus-induced depression effects on perceptual threshold in epiretinal prosthesis	10.1111/aos.12179	24112756	2007-01-25	2006-12-01	2010-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00431561	Targeted therapy for high-grade glioma with the TGF-Œ≤2 inhibitor trabedersen: results of a randomized and controlled phase IIb study	10.1093/neuonc/noq142	20980335	2007-02-05	2003-04-01	2009-03-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT00434161	In a high-dose melphalan setting, palifermin compared with placebo had no effect on oral mucositis or related patient's burden	10.1038/bmt.2012.257	23241739	2007-02-08	2006-12-01	2012-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
