id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	trn_reported	trn_location	reg_reported	reg_location	reg_wording	ab_addressed	ab_justified	ab_date	ab_wording	ft_addressed	ft_justified	ft_date	ft_wording	rr_addressed_total	rr_justified_total	rr_date_total	comment	exclude	pub_eudra_nr
DRKS00003174	The effect of changing the sequence of cuff inflation and device fixation with the LMA-Supreme¨ on device position, ventilatory complications, and airway morbidity: a clinical and fiberscopic study	10.1186/1471-2253-14-2	24387685	19.03.12	04.04.11	2012-04-25	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	public registry number DRKS00003174).ð	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003332	Early functional results after hemiarthroplasty for femoral neck fracture: a randomized comparison between a minimal invasive and a conventional approach	10.1186/1471-2474-13-141	22873207	15.12.11	01.01.08	2010-12-31	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	The study is registered in the German clinical trials register (DRKS Number: DRKS00003332).ð	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003488	Improving oral hygiene skills by computer-based training: a randomized controlled comparison of the modified Bass and the Fones techniques	10.1371/journal.pone.0037072	22629353	20.01.12	11.11.09	2010-09-06	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðGerman Clinical Trials Register DRKS00003488	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003567	The combination of exercise and respiratory training improves respiratory muscle function in pulmonary hypertension	10.1007/s00408-013-9542-9	24338088	27.02.12	01.02.07	2009-11-27	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	acknowledgments	1	acknowledgments	ðThe study was registered at the WHO Primary Register of Germany (German Clinical Trials Register DRKS00003567).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003577	Passive auditory stimulation improves vision in hemianopia	10.1371/journal.pone.0031603	22666311	27.02.12	12.06.05	2011-07-02	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðDRKS00003577	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003894	Exercise program improves therapy-related side-effects and quality of life in lymphoma patients undergoing therapy	10.1093/annonc/mdt568	24478323	20.08.12	27.05.08	2013-06-01	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	German clinical trials register number:ðDRKS00003894.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003934	Quetiapine and flupentixol differentially improve anterior cingulate cortex function in schizophrenia patients: an event-related potential study	10.1017/s1461145713000540	23759203	11.05.12	14.01.08	2012-01-10	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	1	acknowledgments	1	acknowledgments	"Trial registry name: German Clinical Trials Register; registration identification number: DRKS00003934; registry URL:ðhttps://://drks-neu.uniklinik-freiburg.de/drks_web/navigate.do?navigationId=trial.HTML&TRIAL_ID=DRKS00003934."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004097	Sacral nerve stimulation for intractable constipation	10.1136/gut.2009.187989	20207638	09.08.12	30.11.98	2012-09-01	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	1	abstract	1	abstract	Clinical Trial NumberðNCT00200005.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004163	Conventional versus neutral positioning in central neurological disease: a multicenter randomized controlled trial	10.3238/arztebl.2015.0035	25657075	11.06.12	04.04.11	2012-09-30	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	references	1	methods	The study was registered with the German Clinical Trials Register (15). 15. German Clinical Trials Register. ID: DRKS00004163. https://drks-neu.uniklinik-freiburg.de. (last accessed on 12 September 2013)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004558	Combined semirigid and flexible ureterorenoscopy via a large ureteral access sheath for kidney stones >2 cm: a bicentric prospective assessment	10.1007/s00345-013-1126-z	23821122	09.01.13	11.12.12	2013-11-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	additional	1	additional	German Clinical Trial Register ID: DRKS00004558 (approved primary WHO register).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005353	Group therapy task training versus individual task training during inpatient stroke rehabilitation: a randomised controlled trial	10.1177/0269215515600206	26316552	18.11.13	10.11.08	2012-05-02	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	The trial is registered at the German Trial register (DRKS 00005353).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000101	Day-patient treatment after short inpatient care versus continued inpatient treatment in adolescents with anorexia nervosa (ANDI): a multicentre, randomised, open-label, non-inferiority trial	10.1016/s0140-6736(13)62411-3	24439238	17.03.09	08.03.07	2012-10-18	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1	abstract	1	abstract	This trial is registered with the International Standard Randomised Controlled Trial Number Register, number ISRCTN67783402, and the Deutsches Register Klinischer Studien, number DRKS00000101.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000520	Noninvasive ventilation in COPD: impact of inspiratory pressure levels on sleep quality	10.1378/chest.11-0253	21565967	05.10.10	10.02.08	2010-08-05	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"German Clinical Trials Register (DRKS); No.: DRKS00000520; URL: www.drks.de."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000751	Short term non-invasive ventilation post-surgery improves arterial blood-gases in obese subjects compared to supplemental oxygen delivery - a randomized controlled trial	10.1186/1471-2253-11-10	21605450	06.04.11	05.01.09	2010-09-01	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"TRIAL REGISTRATION#: DRKS00000751; http://www.germanctr.de."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000752	Impact of regional femoral nerve block during general anesthesia for hip arthoplasty on blood pressure, heart rate and pain control: A randomized controlled study	10.3233/thc-150898	25669214	30.03.11	01.01.09	2010-10-01	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	After registration at German Clinical Trial Register (DRKS-ID): DRKS00000752. and Ethics Committee approval (University Hospital of Marburg), 80 patients who underwent elective hip surgery were included	0	0	0	After registration at German Clinical Trial Register (DRKS-ID): DRKS00000752. and Ethics Committee approval (University Hospital of Marburg), 80 patients who underwent elective hip surgery were included	0	0	0	NA	0	0	0	prospective?	0	
DRKS00000760	Randomized comparison of the i-gelª, the LMA Supremeª, and the Laryngeal Tube Suction-D using clinical and fibreoptic assessments in elective patients	10.1186/1471-2253-12-18	22871204	13.04.11	12.10.08	2010-02-12	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðGerman Clinical Trial Register DRKS00000760.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000792	A geriatric assessment in general practice: prevalence, location, impact and doctor-patient perceptions of pain	10.1186/s12875-016-0409-z	26821717	06.04.11	16.07.09	2010-07-05	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðThis study is registered in the German Clinical Trial Register ( DRKS00000792 )	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004061	The tumour-targeting human L19-IL2 immunocytokine: preclinical safety studies, phase I clinical trial in patients with solid tumours and expansion into patients with advanced renal cell carcinoma	10.1016/j.ejca.2010.07.033	20797845	06.06.13	30.11.05	2009-11-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	1	PM abstract	1	PM abstract	Trial registration:ðClinicalTrials.govðNCT01058538.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004685	Effects of mobile augmented reality learning compared to textbook learning on medical students: randomized controlled pilot study	10.2196/jmir.2497	23963306	01.02.13	23.02.12	2012-02-24	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"Trial registration:ðGerman Clinical Trial Register (DRKS), DRKS-ID: DRKS00004685; https://drks-neu.uniklinik-freiburg.de/drks_web/navigate.do?navigationId=trial.HTML&TRIAL_ID=DRKS00004685."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004846	Three-dimensional evaluation of postoperative swelling in treatment of zygomatic bone fractures using two different cooling therapy methods: a randomized, observer-blind, prospective study	10.1186/1745-6215-14-238	23895539	26.03.13	12.01.09	2012-10-30	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðGerman Clinical Trials Register ID: DRKS00004846.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005132	Nasal high-flow oxygen therapy in patients with hypoxic respiratory failure: effect on functional and subjective respiratory parameters compared to conventional oxygen therapy and non-invasive ventilation (NIV)	10.1186/1471-2253-14-66	25110463	08.07.13	25.03.09	2011-03-24	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðGERMAN CLINICAL TRIALS REGISTER: DRKS00005132.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005181	Evaluation of computer-assisted mandibular reconstruction with vascularized iliac crest bone graft compared to conventional surgery: a randomized prospective clinical trial	10.1186/1745-6215-15-114	24716651	22.08.13	01.08.11	2013-08-21	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðDRKS00005181.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00005295	Blood pressure response to combined general anaesthesia/interscalene brachial plexus block for outpatient shoulder arthroscopy	10.1186/1471-2253-14-50	25002832	12.12.13	01.10.11	2013-05-13	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Clinical trial number:ðDRKS00005295.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000068	Psychoanalytic-Interactional Therapy versus Psychodynamic Therapy by Experts for Personality Disorders: A Randomized Controlled Efficacy-Effectiveness Study in Cluster B Personality Disorders	10.1159/000441731	26808580	18.08.09	01.10.08	2012-06-26	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	additional	1	additional	The study is registered at the German Clinical Trials Register (No. DRKS00000068).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000297	Cardiovascular risk in pediatric type 1 diabetes: sex-specific intima-media thickening verified by automatic contour identification and analyzing systems	10.1111/j.1399-5448.2011.00814.x	21933316	11.01.10	15.01.05	2010-07-31	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	German Clinical Trials Register: DRKS00000297, Registry URL:ðhttp://www.germanctr.de)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000345	Dietary supplementation with n-3-fatty acids in patients with pancreatic cancer and cachexia: marine phospholipids versus fish oil - a randomized controlled double-blind trial	10.1186/s12944-017-0495-5	28578704	08.03.10	24.02.10	2011-02-23	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study protocol was approved by the Ethics Committee of the University of Freiburg, Germany (Ethics Committee number 25/10, study number DRKS0000345, UTN U1111ð1113-6181).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000373	Effectiveness of focused meditation for patients with chronic low back pain-A randomized controlled clinical trial	10.1016/j.ctim.2016.03.010	27261986	28.06.10	22.10.09	2010-11-11	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	footnotes	1	footnotes	German Clinical Trials Register: DRKS00000373.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000393	Changes in physical activity and health-related quality of life during the first year after total knee arthroplasty	10.1002/acr.20384	20981812	22.04.10	05.10.04	2010-03-15	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	title	1	title	German Clinical Trials Register: DRKS00000393	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000396	Acceptance of uncoated mini-tablets in young children: results from a prospective exploratory cross-over study	10.1136/archdischild-2011-300958	22253279	03.09.10	18.05.10	2010-06-16	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	This pilot study was registered with the German Study Register under number DRKS00000396.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000397	Submucosal injection with waterjet improves endoscopic mucosal resection of colorectal adenoma - a randomised controlled clinical trial	10.1080/00365521.2016.1246606	27797282	21.04.10	16.11.07	2012-03-30	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The trial was registered in the German Clinical Trials Register (DRKS), DRKS-Id: DRKS00000397.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000432	Favorable acceptance of mini-tablets compared with syrup: a randomized controlled trial in infants and preschool children	10.1016/j.jpeds.2013.07.014	23972645	01.04.11	14.02.11	2011-05-31	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	footnotes	1	footnotes	Registered with the German Clinical Trials Register: DRKS00000432.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000454	Yoga for chronic neck pain: a pilot randomized controlled clinical trial	10.1016/j.jpain.2012.08.004	23117107	01.04.11	19.02.10	2010-08-30	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	additional	1	additional	Trial Registration: German Clinical Trials Register: DRKS00000454.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000460	Effectiveness of jyoti meditation for patients with chronic neck pain and psychological distress--a randomized controlled clinical trial	10.1016/j.jpain.2014.10.009	25451627	13.08.10	20.04.10	2011-03-24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	footnotes	1	footnotes	This trial is registered at German Clinical Trials Register: DRKS00000373.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000539	Shared Decision Making and the Use of Decision Aids	10.3238/arztebl.2015.0672	26517595	07.10.10	27.01.10	2012-06-05	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was entered in the German Clinical Trials Register (DRKS, Deutsches Register Klinischer Studien) under number DRKS00000539.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000579	Controlled reperfusion versus conventional treatment of the acutely ischemic limb: results of a randomized, open-label, multicenter trial	10.1161/circinterventions.112.000371	23881815	15.10.10	30.09.02	2009-01-13	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Clinical trial registration url:ðhttp://www.drks.de. Unique identifier: DRKS00000579	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000688	Spot check analysis of gas exchange: invasive versus noninvasive methods	10.1159/000371769	25791060	23.02.11	08.09.10	2011-02-14	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was registered by the German Clinical Trials Register under DRKS00000688	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000696	Anxiety and fear in patients with short waiting times before coronary artery bypass surgery--a qualitative study	10.1111/jocn.12467	24372741	19.01.11	01.06.10	2012-04-30	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	and registered with the German Clinical Trials Register (DRKS00000696)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00000738	The Treatment of School Avoidance in Children and Adolescents With Psychiatric Illness	10.3238/arztebl.2015.0655	26479485	28.09.11	01.03.11	2013-10-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	acknowledgments	1	acknowledgments	The reported study was registered with the German Clinical Trials Register (DRKS-ID: DRKS00000738).ð	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003086	Anterior Open Bite In 27 Months Old Children after Use of a Novel Pacifier - A Cohort Study	10.17796/1053-4628-40.4.328	27471813	18.05.11	01.11.05	2009-06-30	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	"The trial was registered at the German Clinical Trials Register (https://drks-neu.uniklinik-freiburg.de/ drks_web/; registration number DRKS 00003086)"	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003167	Internet-based program for coping with cancer: a randomized controlled trial with hematologic cancer patients	10.1002/pon.3104	22565413	04.07.11	09.07.09	2010-12-31	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	additional	1	additional	"Trial registration: German Clinical Trials Register; DRKS00003167."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003270	Clinical efficacy and patients' acceptance of a rubber interdental bristle. A randomized controlled trial	10.1007/s00784-013-1164-3	24407549	29.09.11	10.01.10	2010-08-19	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was approved by the local Research Ethics Committee of the University of Freiburg i.B., Baden-Wðrttemberg, Germany (ref no. 365/09) prior assessment and registered (www.clinicaltrials.gov, ref no. NCT01593540).	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003512	Training in different brushing techniques in relation to efficacy of oral hygiene in young adults: a randomized controlled trial	10.1111/jcpe.12489	26660396	25.01.12	13.04.11	2012-05-04	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	"The trial has been registered in the German Clinical Trials Register (# DRKS00003512;ðhttp://www.drks.de/DRKS00003512)."	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00003839	Sequential combination of gemtuzumab ozogamicin and standard chemotherapy in older patients with newly diagnosed acute myeloid leukemia: results of a randomized phase III trial by the EORTC and GIMEMA consortium (AML-17)	10.1200/jco.2013.49.0771	24127442	11.05.12	30.09.02	2012-02-01	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	1	PM abstract	1	PM abstract	Trial registration:ðClinicalTrials.govðNCT00052299.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004034	Multipeptide immune response to cancer vaccine IMA901 after single-dose cyclophosphamide associates with longer patient survival	10.1038/nm.2883	22842478	06.06.13	31.05.07	2009-08-01	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	1	methods	1	methods	The phase 2 trial is registered and has ClinicalTrials.gov identifier NCT01265901. The ongoing phase 3 trial, which is mentioned in the Discussion section, has the ClinicalTrials.gov identifier NCT00523159.	0	0	0	NA	0	0	0	NA	0	0	0	reports multiple trials	0	
DRKS00004223	Brief report: leaking esophageal probe may lead to false ventilator settings when guiding positive end-expiratory pressure by transpulmonary pressure	10.1213/ane.0b013e31829ec090	23868893	28.06.12	28.05.12	2013-03-25	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study is registered under DRKS-ID: DRKS00004223 at the German Clinical Trials Register.	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004239	Nonpharmacologic Pain Management Interventions in German Nursing Homes: A Cluster Randomized Trial	10.1016/j.pmn.2014.09.002	26256216	25.07.12	13.02.12	2012-12-31	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study is registered with the German Clinical Trials Register (DRKS-ID: DRKS00004239)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
DRKS00004275	Parallel Randomized Controlled Clinical Trial in Patients with Temporomandibular Disorders Treated with a CAD/CAM Versus a Conventional Stabilization Splint	10.11607/ijp.4711	27479339	09.08.12	24.07.12	2013-10-31	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was registered in the World Health Organization International Clinical Trials Registry Platform (DRKS00004275)	0	0	0	NA	0	0	0	NA	0	0	0	NA	0	
